listKey,listTitle,expectedField,actualField,driftType,severity,requirement,judgement,notes,evidenceSource
attendance_daily,AttendanceDaily,,Transport_x0020_To_x0020_Note0,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,Transport_x0020_To_x0020_Note1,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,Transport_x0020_To_x0020_Note10,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,Transport_x0020_To_x0020_Note11,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,Transport_x0020_To_x0020_Note12,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,Transport_x0020_To_x0020_Note13,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,Transport_x0020_To_x0020_Note14,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,Transport_x0020_To_x0020_Note2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,Transport_x0020_To_x0020_Note3,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,Transport_x0020_To_x0020_Note4,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,Transport_x0020_To_x0020_Note5,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,Transport_x0020_To_x0020_Note6,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,Transport_x0020_To_x0020_Note7,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,Transport_x0020_To_x0020_Note8,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,Transport_x0020_To_x0020_Note9,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,User_x0020_Confirmed_x0020_Time,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,User_x0020_Confirmed_x0020_Time0,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,User_x0020_Confirmed_x0020_Time1,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,User_x0020_Confirmed_x0020_Time10,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,User_x0020_Confirmed_x0020_Time11,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,User_x0020_Confirmed_x0020_Time12,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,User_x0020_Confirmed_x0020_Time13,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,User_x0020_Confirmed_x0020_Time14,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,User_x0020_Confirmed_x0020_Time15,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,User_x0020_Confirmed_x0020_Time2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,User_x0020_Confirmed_x0020_Time3,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,User_x0020_Confirmed_x0020_Time4,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,User_x0020_Confirmed_x0020_Time5,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,User_x0020_Confirmed_x0020_Time6,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,User_x0020_Confirmed_x0020_Time7,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,User_x0020_Confirmed_x0020_Time8,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,User_x0020_Confirmed_x0020_Time9,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,WorkflowInstanceID,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_daily,AttendanceDaily,,WorkflowVersion,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,IsActive,IsActive,match,ok,essential,no-action,,live-probe
attendance_users,AttendanceUsers,ServiceEndDate,ServiceEndDate,match,ok,essential,no-action,,live-probe
attendance_users,AttendanceUsers,UsageStatus,UsageStatus,match,ok,essential,no-action,,live-probe
attendance_users,AttendanceUsers,UserCode,UserCode,match,ok,essential,no-action,,live-probe
attendance_users,AttendanceUsers,IsTransportTarget,IsTransportTarget,match,ok,optional,no-action,,live-probe
attendance_users,AttendanceUsers,StandardMinutes,StandardMinutes,match,ok,optional,no-action,,live-probe
attendance_users,AttendanceUsers,,_ColorHex,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,_CommentFlags,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,_DraftOwnerId,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,_EditMenuTableEnd,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,_EditMenuTableStart,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,_EditMenuTableStart2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,_Emoji,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,_IsCurrentVersion,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,_Level,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,_ModerationComments,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,_ModerationStatus,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,_RansomwareAnomalyMetaInfo,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,_UIVersion,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,_VirusInfo,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,_VirusStatus,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,_VirusVendorID,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,AccessPolicy,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,BaseName,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,ContentVersion,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,Created_x0020_Date,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,DefaultTransportFromMethod,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,DefaultTransportFromNote,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,DefaultTransportToMethod,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,DefaultTransportToNote,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,EncodedAbsUrl,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,File_x0020_Type,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,FileDirRef,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,FileLeafRef,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,FileRef,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,FSObjType,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,HTML_x0020_File_x0020_Type,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,Last_x0020_Modified,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,LinkFilename,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,LinkFilename2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,LinkFilenameNoMenu,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,LinkTitle2,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,MainLinkSettings,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,NoExecute,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,OriginatorId,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,owshiddenversion,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,ParentUniqueId,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,PermMask,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,PrincipalCount,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,ProgId,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,Restricted,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,SelectTitle,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,ServerUrl,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,Service_x0020_End_x0020_Date,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,SMLastModifiedDate,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
attendance_users,AttendanceUsers,,SMTotalFileCount,zombie_candidate,info,unknown,zombie-candidate,Present in snapshot but no SSOT counterpart (coverage=full).,live-probe
